TIMESTAMP;LC2110_PV;PIC2209_PV;PIC2210_PV;PI2202_PV;PC2108_PV;PC2201_PV;YI2201_PV;RO2201_FV;RD2201_FV;RO2109_FV;FC2202_PV;PI2203_PV;SC2201_PV;CI2201_FV;FC2203_PV;TI2207_PV;FC2204_PV;SC2105_PV;YY2105_PV;DYNA_VIB_RADIAL_H_LOA_DROPIN_RD_2201;DYNA_ACEL_RADIAL_H_LOA_DROPIN_RD_2201;DYNA_VIB_RADIAL_H_LA_DROPIN_RD_2201;DYNA_ACEL_RADIAL_H_LA_DROPIN_RD_2201;DYNA_VIB_AXIAL_LA_DROPIN_RD_2201;DYNA_VIB_AXIAL_LA_MOTOR_RD_2201;RD2201_V_TENS_MCM;RD2201_I_CORR_MCM;RD2201_VEL_MCM;RD2201_FP_MCM;RD2201_FC_MCM;RD2201_FSEXT_MCM;RD2201_FSROT_MCM;RD2201_FSALI_MCM;RD2201_FSEST_MCM;RD2201_FSCAR_MCM;ZIC2214_PV;XI2223_PV;XI2225_PV;XI2224_PV;ZIC2213_PV
2022-07-03 06:59:00-03:00;58.5361;339.2332;339.2332;25.71906;179.1275;233.1513;1.388952;219.9193;10.00833;10.71633;136.1143;7.152741;119.7346;7.952085;107.1956;83.10641;31.89562;18.00908;7.206628;0.1496887;0.0;1.324246;0.0625;0.8118119;2.548825;13153.82;491.709;1797.683;0.77;57.29;0.028;0.032;0.18;0.834;1.062;1.126847;0.3679613;0.4753655;0.3151406;0.6034101
2022-07-03 07:00:00-03:00;62.56667;347.2947;347.2947;27.81925;184.2976;232.5707;1.479781;240.4263;10.66301;12.57951;133.8557;6.314515;119.8335;8.123437;107.1937;83.08749;31.87382;18.00809;7.206243;0.1496887;0.0;1.294309;0.0625;0.796843;2.556309;13153.9;492.41;1797.83;0.77;57.42;0.03;0.03;0.18;0.83;1.1;1.119141;0.3680573;0.4755372;0.3152351;0.6038164
2022-07-03 07:01:00-03:00;59.13728;344.8225;344.8225;26.92904;183.9728;231.7236;1.476528;206.522;10.64529;11.17953;135.5879;5.734259;119.8789;8.138971;107.1918;83.06026;31.85202;18.0071;7.205858;0.1496887;0.0;1.264371;0.0625;0.7818741;2.563794;13154.17;492.912;1797.811;0.769;57.509;0.031;0.031;0.181;0.834;1.104;1.111435;0.3681534;0.4757089;0.3153296;0.6042227
2022-07-03 07:02:00-03:00;54.57481;348.0435;348.0435;27.33231;187.7774;233.3434;1.516556;190.9359;10.92032;11.88166;135.0016;5.309381;119.81;8.148223;107.19;83.05512;31.83022;18.02085;7.211401;0.1496887;0.0;1.234433;0.0625;0.7669052;2.571278;13154.43;493.414;1797.792;0.768;57.598;0.032;0.032;0.182;0.838;1.108;1.103729;0.3682495;0.4758805;0.3154241;0.604629
2022-07-03 07:03:00-03:00;52.38194;346.4524;346.4524;27.9417;185.6232;233.3469;1.545614;229.6715;11.14793;12.87132;134.6259;5.634772;119.7412;8.157475;107.2809;83.04999;31.70494;18.014;7.208674;0.1496887;0.0;1.204495;0.0625;0.7519364;2.578763;13154.7;493.916;1797.773;0.767;57.687;0.033;0.033;0.183;0.842;1.112;1.096023;0.3683455;0.4760522;0.3155186;0.6050354
2022-07-03 07:04:00-03:00;48.7977;346.5715;346.5715;27.57136;184.7191;234.1125;1.429438;214.9477;10.28953;10.55289;136.2223;5.065616;119.6971;8.166726;106.6071;83.04485;31.71806;18.00651;7.205686;0.1496887;0.0;1.19751;0.0625;0.7713959;2.586247;13154.96;494.418;1797.754;0.766;57.776;0.034;0.034;0.184;0.846;1.116;1.088317;0.3684416;0.4762239;0.3156132;0.6054416
2022-07-03 07:05:00-03:00;47.88438;349.1129;349.1129;27.47567;181.7729;229.5765;1.446304;219.9669;10.39852;10.85769;133.4706;6.305845;119.6916;8.175978;106.664;83.0397;31.73118;17.99902;7.202699;0.1496887;0.0;1.19751;0.0625;0.8013337;2.593731;13155.22;494.92;1797.735;0.765;57.865;0.035;0.035;0.185;0.85;1.12;1.080611;0.3685377;0.4763955;0.3157077;0.605848
2022-07-03 07:06:00-03:00;54.3807;346.7697;346.7697;26.84756;181.0045;230.8111;1.506596;218.2402;10.86224;10.12541;136.0986;6.534407;119.8936;8.185229;106.9054;83.03457;31.7443;17.99153;7.199711;0.1496887;0.0;1.19751;0.0625;0.8312714;2.601216;13155.49;495.422;1797.716;0.764;57.954;0.036;0.036;0.186;0.854;1.124;1.072905;0.3686338;0.4765672;0.3158022;0.6062542
2022-07-03 07:07:00-03:00;58.26236;349.8838;349.8838;28.80851;183.3545;233.5177;1.541595;232.1578;11.12249;10.52107;133.9001;6.015918;119.8194;8.194481;106.6475;83.02943;31.75743;17.98404;7.196724;0.1496887;0.0;1.19751;0.0625;0.8612092;2.6087;13155.75;495.924;1797.697;0.763;58.043;0.037;0.037;0.187;0.858;1.128;1.065199;0.3687298;0.4767388;0.3158967;0.6066605
2022-07-03 07:08:00-03:00;59.23669;348.0479;348.0479;27.97835;181.6312;230.4864;1.566783;215.6959;11.30046;12.89244;135.2174;4.799332;119.8099;8.203732;106.5447;83.02428;31.77055;17.97655;7.193737;0.1496887;0.0;1.19751;0.0625;0.891147;2.616185;13156.02;496.426;1797.678;0.762;58.132;0.038;0.038;0.188;0.862;1.132;1.063371;0.3688259;0.4769105;0.3159912;0.6070669
2022-07-03 07:09:00-03:00;62.32397;349.1106;349.1106;28.45039;184.1848;234.7652;1.547802;189.8727;11.14403;14.07101;135.8407;4.706978;119.7916;8.212983;106.8272;83.01915;31.78367;17.96906;7.190749;0.1496887;0.0;1.19751;0.0625;0.9210847;2.623669;13156.29;496.928;1797.659;0.761;58.221;0.039;0.039;0.189;0.866;1.136;1.055333;0.368922;0.4770822;0.3160857;0.6074731
2022-07-03 07:10:00-03:00;58.98076;351.727;351.727;27.03792;184.256;235.3007;1.591028;193.7852;11.45579;11.74254;133.5924;4.831649;119.7733;7.991711;106.573;83.01401;31.79679;17.96157;7.187762;0.1496887;0.0;1.19751;0.0625;0.9510224;2.631154;13156.55;497.43;1797.64;0.76;58.31;0.04;0.04;0.19;0.87;1.14;1.055523;0.369018;0.4772538;0.3161802;0.6078795
2022-07-03 07:11:00-03:00;54.97647;355.4164;355.4164;28.10464;179.7383;230.8465;1.637263;232.0311;11.78506;12.11844;135.5982;5.141346;119.755;8.255704;107.0253;83.01575;31.80992;17.95407;7.184774;0.1496887;0.0;1.19751;0.0625;0.9809602;2.638638;13155.81;497.629;1797.715;0.76;58.348;0.04;0.04;0.19;0.842;1.1;1.055714;0.3691141;0.4774255;0.3162747;0.6082858
2022-07-03 07:12:00-03:00;53.35683;356.6079;356.6079;26.90781;182.2973;229.7258;1.384339;208.8799;9.955521;12.71728;135.6632;6.704716;119.7366;8.182446;107.0578;83.03223;31.82304;17.99942;7.202657;0.1496887;0.0;1.19751;0.0625;1.010898;2.646122;13155.08;497.828;1797.79;0.76;58.386;0.04;0.04;0.19;0.814;1.06;1.055905;0.3692102;0.4775971;0.3163692;0.608692
2022-07-03 07:13:00-03:00;47.08846;359.078;359.078;27.91821;186.5052;233.4585;1.603544;233.0464;11.55969;10.31171;134.0461;5.424284;119.7183;8.223648;107.0725;83.04871;31.83278;18.00096;7.203279;0.1496887;0.0;1.19751;0.0625;1.040836;2.653607;13154.34;498.027;1797.865;0.76;58.424;0.04;0.04;0.19;0.786;1.02;1.056096;0.3693063;0.4777688;0.3164637;0.6090984
2022-07-03 07:14:00-03:00;46.46712;352.5047;352.5047;26.99994;178.3184;226.3873;1.388398;208.4332;10.1334;10.87511;134.7032;5.433637;119.7737;8.209526;107.2921;83.06519;31.82779;18.00069;7.203187;0.1496887;0.0;1.19751;0.0625;1.059297;2.661091;13153.6;498.226;1797.94;0.76;58.462;0.04;0.04;0.19;0.758;0.98;1.056286;0.3694023;0.4779405;0.3165582;0.6095047
2022-07-03 07:15:00-03:00;50.53926;357.6587;357.6587;28.56936;176.5434;232.2566;1.576701;220.7274;11.33735;9.520416;135.4302;4.416543;119.7365;8.138621;107.2159;83.08168;31.8226;18.00042;7.203096;0.1496887;0.0;1.19751;0.0625;1.074266;2.668576;13152.87;498.425;1798.015;0.76;58.5;0.04;0.04;0.19;0.73;0.94;1.056477;0.3694984;0.4781122;0.3166527;0.609911
2022-07-03 07:16:00-03:00;56.99644;359.4252;359.4252;29.34144;182.0016;236.5379;1.668467;238.7922;12.02882;11.66928;135.4523;5.139434;119.7122;8.006431;107.1304;83.09816;31.81741;18.00015;7.203004;0.1496887;0.0;1.19751;0.0625;1.089235;2.67606;13152.13;498.624;1798.09;0.76;58.538;0.04;0.04;0.19;0.702;0.9;1.056668;0.3695945;0.4782838;0.3167472;0.6103173
2022-07-03 07:17:00-03:00;59.85502;355.869;355.869;27.404;178.2193;232.6011;1.558868;203.362;11.25254;11.75892;134.4922;4.883188;119.6951;8.008628;107.2951;83.11464;31.81223;17.99988;7.202913;0.1496887;0.0;1.19751;0.0625;1.104204;2.683545;13151.39;498.823;1798.165;0.76;58.576;0.04;0.04;0.19;0.674;0.86;1.245709;0.3696906;0.4784555;0.3168417;0.6107236
2022-07-03 07:18:00-03:00;64.2746;356.5024;356.5024;28.25838;178.1536;234.6995;1.514123;234.9632;10.89246;11.44175;134.5568;4.49309;119.678;8.010825;106.8567;83.13112;31.80704;17.99961;7.202821;0.1496887;0.0;1.19751;0.0625;1.119173;2.691029;13150.65;499.022;1798.24;0.76;58.614;0.04;0.04;0.19;0.646;0.82;1.055411;0.3697866;0.4786271;0.3169362;0.6111299
2022-07-03 07:19:00-03:00;59.304;348.8307;348.8307;28.13186;177.5064;228.6962;1.440426;227.993;10.38183;11.5994;134.6301;5.427178;119.458;8.013022;106.8385;83.1476;31.80185;17.99935;7.20273;0.1496887;0.0;1.19751;0.0625;1.134142;2.694397;13149.92;499.221;1798.315;0.76;58.652;0.04;0.04;0.19;0.618;0.78;1.036692;0.3698827;0.4787988;0.3170307;0.6115362
2022-07-03 07:20:00-03:00;57.17827;345.1638;345.1638;26.0112;181.5737;222.8866;1.348136;243.5328;9.731509;12.0357;134.7269;5.929929;119.7654;8.01522;106.8288;83.16408;31.79666;17.99908;7.202638;0.1496887;0.0;1.19751;0.0625;1.14911;2.694397;13149.18;499.42;1798.39;0.76;58.69;0.04;0.04;0.19;0.59;0.74;1.021017;0.3699788;0.4789705;0.3171252;0.6119425
2022-07-03 07:21:00-03:00;54.2308;344.2476;344.2476;26.87341;180.7199;228.5119;1.400446;218.5529;10.05087;11.51683;134.681;6.41322;119.9205;8.017417;106.819;83.19616;31.79147;17.99881;7.202547;0.1496887;0.0;1.19751;0.0625;1.164079;2.694397;13148.48;500.738;1798.341;0.758;58.92;0.041;0.038;0.187;0.613;0.743;1.005342;0.3700749;0.4791421;0.3172198;0.6123488
2022-07-03 07:22:00-03:00;50.14375;346.858;346.858;27.31416;181.0699;228.6407;1.518622;220.1292;10.94423;11.56534;134.9267;5.633363;119.6516;8.019614;106.8092;83.20602;31.78629;17.99854;7.202455;0.1496887;0.0;1.19751;0.0625;1.179048;2.694397;13147.77;502.056;1798.292;0.756;59.15;0.042;0.036;0.184;0.636;0.746;0.9896676;0.370171;0.4793138;0.3173143;0.6127551
2022-07-03 07:23:00-03:00;48.50677;345.1367;345.1367;26.85091;179.5975;227.7109;1.478492;226.1594;10.6493;12.91284;135.1524;6.725052;119.7505;8.021811;106.7995;83.21517;31.7811;17.987;7.197931;0.1496887;0.0;1.19751;0.0625;1.194017;2.694397;13147.07;503.374;1798.243;0.754;59.38;0.043;0.034;0.181;0.659;0.749;0.9739928;0.370267;0.4794855;0.3174088;0.6131614
2022-07-03 07:24:00-03:00;51.70169;349.978;349.978;27.23859;174.3201;228.6158;1.567265;204.873;11.29122;11.40942;135.0603;6.581249;119.7647;8.024009;106.7897;83.22433;31.87837;17.98257;7.196145;0.1496887;0.0;1.19751;0.0625;1.174557;2.694397;13146.36;504.692;1798.194;0.752;59.61;0.044;0.032;0.178;0.682;0.752;1.077553;0.3703631;0.4796571;0.3175033;0.6135677
2022-07-03 07:25:00-03:00;55.2008;350.9824;350.9824;26.27493;178.7567;234.1478;1.647347;206.4167;11.87112;14.08914;134.9104;6.438979;119.7789;8.026206;106.78;83.23348;31.87776;17.97814;7.19436;0.1496887;0.0;1.19751;0.0625;1.14462;2.694397;13145.66;506.01;1798.145;0.75;59.84;0.045;0.03;0.175;0.705;0.755;1.308988;0.3704592;0.4798288;0.3175978;0.613974
2022-07-03 07:26:00-03:00;59.05007;346.4772;346.4772;26.44831;178.4103;226.8715;1.494305;215.4691;10.77679;11.722;135.008;6.265911;119.7932;8.140454;106.7702;83.24264;31.87715;17.97371;7.192575;0.1496887;0.0;1.19751;0.0625;1.114682;2.694397;13144.96;507.328;1798.096;0.748;60.07;0.046;0.028;0.172;0.728;0.758;1.267038;0.3705553;0.4800004;0.3176923;0.6143803
2022-07-03 07:27:00-03:00;59.69814;352.0249;352.0249;28.53032;181.9356;234.6279;1.43338;246.879;10.32827;11.23508;135.2588;5.097971;119.8074;8.141652;106.7604;83.25179;31.87654;17.96927;7.190789;0.1496887;0.0;1.19751;0.0625;1.084744;2.694397;13144.25;508.646;1798.047;0.746;60.3;0.047;0.026;0.169;0.751;0.761;1.220243;0.3706513;0.4801721;0.3177868;0.6147866
2022-07-03 07:28:00-03:00;59.11261;350.6199;350.6199;27.76169;180.9318;230.5012;1.500252;245.1185;10.81962;11.34565;135.0742;5.531766;119.8216;8.138722;106.7507;83.26095;31.87593;17.96484;7.189004;0.1496887;0.0;1.19751;0.0625;1.054806;2.694397;13143.55;509.964;1797.998;0.744;60.53;0.048;0.024;0.166;0.774;0.764;1.173447;0.3707474;0.4803438;0.3178813;0.6151929
2022-07-03 07:29:00-03:00;56.85461;349.3104;349.3104;27.71059;177.9277;228.8777;1.448318;226.3722;10.45038;11.34042;134.9159;5.592009;119.8358;8.135793;106.7716;83.2701;31.87532;17.96041;7.187219;0.1496887;0.0;1.19751;0.0625;1.024869;2.694397;13142.84;511.282;1797.949;0.742;60.76;0.049;0.022;0.163;0.797;0.767;1.180719;0.3708435;0.4805154;0.3179758;0.6155992
2022-07-03 07:30:00-03:00;53.90527;348.8401;348.8401;27.6081;181.7322;230.0842;1.504978;222.0575;10.83675;11.50382;135.0561;5.210268;119.85;8.132863;106.5295;83.27926;31.87471;17.95598;7.185433;0.1496887;0.0;1.19751;0.0625;0.994931;2.694397;13142.14;512.6;1797.9;0.74;60.99;0.05;0.02;0.16;0.82;0.77;1.188941;0.3709395;0.4806871;0.3180703;0.6160055
2022-07-03 07:31:00-03:00;49.70401;351.463;351.463;28.84582;183.78;235.949;1.644068;210.3734;11.85729;13.90269;135.1546;5.321778;119.8643;8.129933;106.7211;83.28841;31.8741;17.95155;7.183648;0.1496887;0.0;1.19751;0.0625;0.9649933;2.694397;13142.55;510.136;1797.668;0.743;60.547;0.049;0.023;0.163;0.807;0.827;1.197164;0.3710356;0.4808587;0.3181648;0.6164118
2022-07-03 07:32:00-03:00;46.05728;349.1332;349.1332;28.10254;183.4944;227.231;1.507825;206.2361;10.82612;11.65791;135.2522;6.186879;119.9096;8.127004;106.6856;83.29585;31.87349;17.94712;7.181862;0.1496887;0.0;1.19751;0.0625;0.9350556;2.694397;13142.97;507.672;1797.436;0.746;60.104;0.048;0.026;0.166;0.794;0.884;1.205387;0.3711317;0.4810304;0.3182593;0.6168181
2022-07-03 07:33:00-03:00;50.61816;345.995;345.995;26.54395;179.8792;225.9507;1.394985;233.2646;10.06971;10.69615;135.3394;7.279191;119.7344;8.124074;106.6501;83.29829;31.87288;18.01352;7.208333;0.1496887;0.0;1.19751;0.0625;0.9051178;2.694397;13143.38;505.208;1797.204;0.749;59.661;0.047;0.029;0.169;0.781;0.941;1.21361;0.3712277;0.4812021;0.3183538;0.6172245
2022-07-03 07:34:00-03:00;55.51591;343.0747;343.0747;27.16615;177.2667;222.7771;1.365368;230.3031;9.839009;11.66826;135.3394;5.798573;119.4236;8.121144;106.6146;83.30074;31.87551;18.01322;7.208196;0.1496887;0.0;1.19751;0.0625;0.8981323;2.694397;13143.8;502.744;1796.972;0.752;59.218;0.046;0.032;0.172;0.768;0.998;1.221833;0.3713238;0.4813737;0.3184483;0.6176307
2022-07-03 07:35:00-03:00;61.94872;346.6564;346.6564;27.51661;176.7414;226.3392;1.386127;239.7236;9.974693;10.94829;135.0447;5.990801;119.8341;8.118215;106.5791;83.30318;31.87471;18.0104;7.207051;0.1496887;0.0;1.19751;0.0625;0.8981323;2.694397;13144.21;500.28;1796.74;0.755;58.775;0.045;0.035;0.175;0.755;1.055;1.230056;0.3714199;0.4815454;0.3185428;0.618037
2022-07-03 07:36:00-03:00;64.4011;349.9223;349.9223;28.41863;177.558;228.0719;1.548928;240.578;11.28362;11.91133;135.027;5.802686;119.8624;8.115285;106.5436;83.30562;31.87379;18.00758;7.205907;0.1496887;0.0;1.19751;0.0625;0.8981323;2.694397;13144.63;497.816;1796.508;0.758;58.332;0.044;0.038;0.178;0.742;1.112;1.238279;0.371516;0.4817171;0.3186373;0.6184434
2022-07-03 07:37:00-03:00;61.31452;349.5135;349.5135;26.41758;179.4907;231.7671;1.501266;215.4299;10.80371;11.30959;135.0197;6.553974;119.8753;8.054407;106.4866;83.30806;31.87288;18.00476;7.204762;0.1496887;0.0;1.19751;0.0625;0.8981323;2.694397;13145.04;495.352;1796.276;0.761;57.889;0.043;0.041;0.181;0.729;1.169;1.246501;0.371612;0.4818887;0.3187318;0.6188496
2022-07-03 07:38:00-03:00;57.67292;344.6017;344.6017;26.19709;183.9007;228.4263;1.522647;225.4567;10.97804;11.88136;135.0123;6.503368;119.885;8.049781;106.572;83.3105;31.87196;18.00194;7.203618;0.1496887;0.0;1.19751;0.0625;0.8981323;2.694397;13145.46;492.888;1796.044;0.764;57.446;0.042;0.044;0.184;0.716;1.226;1.091428;0.3717081;0.4820604;0.3188263;0.619256
2022-07-03 07:39:00-03:00;54.08643;345.8543;345.8543;26.31481;178.2085;229.6566;1.525459;229.1704;10.99915;11.94536;135.005;6.42021;119.6271;8.045156;106.7577;83.31294;31.87105;17.99912;7.202474;0.1496887;0.0;1.19751;0.0625;0.8981323;2.694397;13145.88;490.424;1795.812;0.767;57.003;0.041;0.047;0.187;0.703;1.283;1.222939;0.3718042;0.482232;0.3189209;0.6196623
2022-07-03 07:40:00-03:00;48.62259;355.0668;355.0668;27.27009;175.7129;232.3348;1.623242;235.8625;11.70261;11.64678;134.9977;6.07973;119.6142;8.040529;106.5947;83.31538;31.87013;17.9963;7.201329;0.1496887;0.0;1.19751;0.0625;0.8981323;2.694397;13146.29;487.96;1795.58;0.77;56.56;0.04;0.05;0.19;0.69;1.34;1.211144;0.3719003;0.4824037;0.3190154;0.6200686
2022-07-03 07:41:00-03:00;46.67705;344.433;344.433;26.21492;177.6932;221.767;1.498456;237.8538;10.77178;11.99693;134.9904;7.412021;119.6054;8.035903;110.0982;83.31783;31.86922;17.99348;7.200184;0.1496887;0.0;1.19751;0.0625;0.8981323;2.694397;13145.96;489.471;1795.652;0.768;56.831;0.041;0.049;0.187;0.704;1.3;1.250102;0.3719963;0.4825754;0.3191099;0.6204749
2022-07-03 07:42:00-03:00;48.29819;346.072;346.072;25.66192;177.6056;223.4422;1.493429;233.3507;10.75035;10.91881;134.983;6.118083;119.82;8.031277;107.3629;83.38391;31.8683;17.99066;7.19904;0.1496887;0.0;1.19751;0.0625;0.8981323;2.694397;13145.64;490.982;1795.724;0.766;57.102;0.042;0.048;0.184;0.718;1.26;1.034217;0.3720924;0.482747;0.3192044;0.6208811
2022-07-03 07:43:00-03:00;54.20369;349.2675;349.2675;28.5787;177.2072;231.4075;1.508057;239.0146;10.83098;11.13344;134.9757;5.355438;119.825;8.02665;107.608;83.37783;31.86739;17.98784;7.197896;0.1496887;0.0;1.19751;0.0625;0.8981323;2.694397;13145.31;492.493;1795.796;0.764;57.373;0.043;0.047;0.181;0.732;1.22;1.073989;0.3721885;0.4829187;0.3192989;0.6212875
2022-07-03 07:44:00-03:00;58.53044;351.2727;351.2727;27.89286;179.144;235.0702;1.569878;241.1661;11.30968;11.21564;134.9684;5.156857;119.8221;8.022024;107.589;83.36929;31.86647;18.01957;7.210952;0.1496887;0.0;1.19751;0.0625;0.8981323;2.694397;13144.98;494.004;1795.868;0.762;57.644;0.044;0.046;0.178;0.746;1.18;1.087721;0.3722846;0.4830903;0.3193934;0.6216938
2022-07-03 07:45:00-03:00;61.36851;345.7505;345.7505;25.84056;177.2873;228.0807;1.48432;232.4261;10.69827;11.9364;134.9611;6.751604;119.5055;8.017398;107.57;83.36074;31.87104;18.01863;7.21054;0.1496887;0.0;1.19751;0.0625;0.8981323;2.694397;13144.65;495.515;1795.94;0.76;57.915;0.045;0.045;0.175;0.76;1.14;1.101454;0.3723806;0.483262;0.3194879;0.6221001
2022-07-03 07:46:00-03:00;60.72859;348.6825;348.6825;27.57672;181.0156;227.3519;1.48027;245.987;10.66447;11.02882;134.8923;5.199596;119.566;8.012773;107.551;83.3522;31.86158;18.01769;7.210128;0.1496887;0.0;1.19751;0.0625;0.8981323;2.694397;13144.33;497.026;1796.012;0.758;58.186;0.046;0.044;0.172;0.774;1.1;1.115186;0.3724767;0.4834337;0.3195824;0.6225064
2022-07-03 07:47:00-03:00;56.60731;348.2866;348.2866;28.66594;183.6612;235.7633;1.573427;250.1955;11.33126;11.19845;134.9272;4.757041;119.8903;8.133771;107.5321;83.34365;31.85212;18.01675;7.209716;0.1496887;0.0;1.19751;0.0625;0.8981323;2.694397;13144.0;498.537;1796.084;0.756;58.457;0.047;0.043;0.169;0.788;1.06;1.128919;0.3725728;0.4836053;0.3196769;0.6229127
2022-07-03 07:48:00-03:00;53.47305;344.874;344.874;26.89646;176.2161;230.4376;1.52242;249.3003;10.96947;11.35393;134.9621;5.448032;119.6571;8.141829;107.39;83.33511;31.84266;18.01581;7.209304;0.1496887;0.0;1.19751;0.0625;0.8981323;2.694397;13143.67;500.048;1796.156;0.754;58.728;0.048;0.042;0.166;0.802;1.02;1.142652;0.3726689;0.483777;0.3197714;0.623319
2022-07-03 07:49:00-03:00;49.87293;341.4545;341.4545;26.37139;175.155;223.3254;1.452172;247.4162;10.46012;11.12854;134.997;6.519142;119.6522;8.149885;107.57;83.32656;31.8332;18.01487;7.208892;0.1496887;0.0;1.19751;0.0625;0.8981323;2.694397;13143.35;501.559;1796.228;0.752;58.999;0.049;0.041;0.163;0.816;0.98;1.156384;0.3727649;0.4839487;0.3198659;0.6237253
2022-07-03 07:50:00-03:00;47.57018;342.9202;342.9202;27.66689;179.4785;227.0635;1.447703;231.3174;10.43309;9.991516;134.8707;5.674749;119.6473;8.157942;107.3309;83.31802;31.82374;18.01393;7.20848;0.1496887;0.0;1.19751;0.0625;0.8981323;2.694397;13143.02;503.07;1796.3;0.75;59.27;0.05;0.04;0.16;0.83;0.94;1.170117;0.372861;0.4841203;0.3199604;0.6241316
2022-07-03 07:51:00-03:00;49.96788;345.5986;345.5986;27.66517;178.9977;229.3468;1.512882;216.0794;10.90246;9.197672;135.1391;6.401767;119.6424;8.165999;106.8947;83.30947;31.81428;18.01299;7.208068;0.1496887;0.0;1.19751;0.0625;0.8981323;2.694397;13143.02;503.07;1796.3;0.75;59.27;0.05;0.04;0.16;0.83;0.94;1.183849;0.3729571;0.484292;0.3200549;0.6245379
2022-07-03 07:52:00-03:00;54.6865;338.8766;338.8766;24.96914;177.965;221.5552;1.442816;224.041;10.40643;11.40232;135.054;6.64116;119.6375;8.174056;107.1837;83.30093;31.80482;18.01205;7.207656;0.1496887;0.0;1.19751;0.0625;0.8981323;2.694397;13143.02;503.07;1796.3;0.75;59.27;0.05;0.04;0.16;0.83;0.94;1.272185;0.3730532;0.4844637;0.3201495;0.6249442
2022-07-03 07:53:00-03:00;59.29359;343.8866;343.8866;26.59194;176.459;226.8046;1.51597;218.4867;10.91539;12.40474;134.9625;6.513378;119.6327;8.182113;107.1454;83.29342;31.79536;18.01111;7.207244;0.1496887;0.0;1.19751;0.0625;0.8981323;2.694397;13143.02;503.07;1796.3;0.75;59.27;0.05;0.04;0.16;0.83;0.94;1.012142;0.3731492;0.4846353;0.320244;0.6253505
2022-07-03 07:54:00-03:00;63.42581;347.7464;347.7464;27.87233;179.8566;229.9982;1.437729;221.9775;10.35672;12.48522;134.9346;5.515297;119.853;8.19017;107.1;83.27816;31.7859;18.03137;7.215431;0.1496887;0.0;1.19751;0.0625;0.8981323;2.694397;13143.02;503.07;1796.3;0.75;59.27;0.05;0.04;0.16;0.83;0.94;1.101679;0.3732453;0.484807;0.3203385;0.6257568
2022-07-03 07:55:00-03:00;63.00723;343.7365;343.7365;27.16374;181.4456;226.7371;1.364495;231.8953;9.810994;11.35092;134.956;6.296712;119.6491;8.198227;107.0547;83.2629;31.7869;18.02141;7.211454;0.1496887;0.0;1.19751;0.0625;0.8981323;2.694397;13143.02;503.07;1796.3;0.75;59.27;0.05;0.04;0.16;0.83;0.94;1.138307;0.3733414;0.4849786;0.320433;0.6261631
2022-07-03 07:56:00-03:00;57.07248;349.5192;349.5192;27.84457;182.9209;234.6285;1.491261;236.9115;10.75536;11.36148;134.9774;6.521025;119.8756;8.206284;106.9369;83.24763;31.78711;18.01054;7.207105;0.1496887;0.0;1.19751;0.0625;0.8981323;2.694397;13143.02;503.07;1796.3;0.75;59.27;0.05;0.04;0.16;0.83;0.94;1.174014;0.3734375;0.4851503;0.3204346;0.6263733
2022-07-03 07:57:00-03:00;54.59436;347.3575;347.3575;29.20529;184.608;237.4172;1.57719;230.9485;11.36266;10.45947;134.9987;4.6225;119.6421;8.047714;106.9156;83.23238;31.78711;17.99966;7.202755;0.1496887;0.0;1.19751;0.0625;0.8981323;2.694397;13143.02;503.07;1796.3;0.75;59.27;0.05;0.04;0.16;0.83;0.94;1.185444;0.3735335;0.485322;0.3204346;0.6263733
2022-07-03 07:58:00-03:00;49.37996;342.8545;342.8545;28.32248;183.0837;232.323;1.581941;234.4595;11.37039;12.29177;135.234;5.64395;119.8755;8.058792;106.8973;83.21712;31.78711;17.98878;7.198407;0.1496887;0.0;1.19751;0.0625;0.8981323;2.694397;13143.02;503.07;1796.3;0.75;59.27;0.05;0.04;0.16;0.83;0.94;1.170889;0.3735352;0.4854936;0.3204346;0.6263733
2022-07-03 07:59:00-03:00;44.9878;345.0205;345.0205;28.08979;182.1215;233.1515;1.443878;222.6934;10.40611;11.12375;135.231;5.545349;119.8301;8.075883;107.0403;83.20186;31.78711;17.9779;7.194057;0.1496887;0.0;1.19751;0.0625;0.8981323;2.694397;13143.02;503.07;1796.3;0.75;59.27;0.05;0.04;0.16;0.83;0.94;1.156334;0.3735352;0.4856653;0.3204346;0.6263733
2022-07-03 08:00:00-03:00;47.03904;342.5779;342.5779;27.62946;174.7014;227.1707;1.511196;217.3156;10.892;11.0261;135.2202;6.174866;119.7847;8.092974;107.0313;83.1866;31.78711;17.96703;7.189708;0.1496887;0.0;1.19751;0.0625;0.8981323;2.694397;13143.02;503.07;1796.3;0.75;59.27;0.05;0.04;0.16;0.83;0.94;1.141779;0.3735352;0.485837;0.3204346;0.6263733
